End use,CDIV,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,AK,HI
portable electric spas,1,0.0,0.0,0.0,0.0,0.0,0.165644172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427402863,0.0,0.183026585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105316973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038854806,0.0,0.0,0.0,0.0,0.0,0.0,0.079754601,0.0,0.0,0.0,0.0,0,0
portable electric spas,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181880109,0.0,0.0,0.510899183,0.0,0.0,0.0,0.307220708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
portable electric spas,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261691224,0.145419603,0.0,0.0,0.0,0.0,0.0,0.0,0.259449071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219090327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114349776,0.0,0.0,0,0
portable electric spas,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152796726,0.0,0.0,0.0,0.091405184,0.0,0.0,0.0,0.0,0.0,0.0,0.283765348,0.253069577,0.0,0.0,0.0,0.049795362,0.098908595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070259209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
portable electric spas,5,0.0,0.0,0.0,0.0,0.0,0.0,0.004124656,0.007332722,0.450274977,0.148487626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10380385,0.0,0.0,0.0,0.0,0.0,0.0,0.139092576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027956004,0.0,0.0,0.0,0.0,0.10380385,0.0,0.0,0.0,0.01512374,0.0,0,0
portable electric spas,6,0.243882545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267536705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116639478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371941272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
portable electric spas,7,0.0,0.062174366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087530392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117749218,0.0,0.0,0.0,0.0,0.0,0.0,0.732546023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
portable electric spas,8,0.0,0.0,0.294663573,0.0,0.183294664,0.0,0.0,0.0,0.0,0.0,0.0,0.085073473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063418407,0.0,0.0,0.0,0.0,0.0,0.112142305,0.119876257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116009281,0.0,0.0,0.0,0.0,0.0,0.025522042,0,0
portable electric spas,9,0.0,0.0,0.0,0.729553082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107578166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162868751,0.0,0.0,0.0,0,0
fans and pumps,1,0.0,0.0,0.0,0.0,0.0,0.233782694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442869762,0.0,0.107884933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095210662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071974498,0.0,0.0,0.0,0.0,0.0,0.0,0.048277451,0.0,0.0,0.0,0.0,0,0
fans and pumps,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207336455,0.0,0.0,0.471193416,0.0,0.0,0.0,0.321470129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
fans and pumps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259570406,0.138448687,0.0,0.0,0.0,0.0,0.0,0.0,0.221288783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251288783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129403341,0.0,0.0,0,0
fans and pumps,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147200338,0.0,0.0,0.0,0.134854333,0.0,0.0,0.0,0.0,0.0,0.0,0.257256913,0.294850103,0.0,0.0,0.0,0.037434569,0.088140433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040263311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
fans and pumps,5,0.0,0.0,0.0,0.0,0.0,0.0,0.011201412,0.015273842,0.332388743,0.152052255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088631057,0.0,0.0,0.0,0.0,0.0,0.0,0.162442745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080165392,0.0,0.0,0.0,0.0,0.125799783,0.0,0.0,0.0,0.03204477,0.0,0,0
fans and pumps,6,0.264187004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234872096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155130844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345810056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
fans and pumps,7,0.0,0.086344142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129215528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109528557,0.0,0.0,0.0,0.0,0.0,0.0,0.674911773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
fans and pumps,8,0.0,0.0,0.29769355,0.0,0.234354497,0.0,0.0,0.0,0.0,0.0,0.0,0.06914303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049459978,0.0,0.0,0.0,0.0,0.0,0.092888866,0.12362471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105405269,0.0,0.0,0.0,0.0,0.0,0.0274301,0,0
fans and pumps,9,0.0,0.0,0.0,0.748308235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091916976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159774788,0.0,0.0,0.0,0,0
